id,time,value
1089,244.890625,236.822687
1090,245.109375,236.85971099999998
1091,245.328125,236.87531800000002
1092,245.5625,236.88788399999999
1093,245.78125,236.915902
1094,246.015625,236.938425
1095,246.234375,236.984437
1096,246.453125,237.05063900000002
1097,246.6875,237.002109
1098,246.90625,236.99671899999998
1099,247.125,237.074815
1100,247.359375,237.16985899999997
1101,247.578125,237.25984900000003
1102,247.8125,237.357462
1103,248.03125,237.458392
1104,248.25,237.555371
1105,248.484375,237.64959199999998
1106,248.703125,237.71345
1107,248.921875,237.78976699999998
1108,249.15625,237.86776
1109,249.375,237.93499599999998
1110,249.59375,238.031564
1111,249.828125,238.13939900000003
1112,250.046875,238.21965
1113,250.28125,238.282552
1114,250.5,238.35049700000002
1115,250.71875,238.411567
1116,250.953125,238.49222200000003
1117,251.171875,238.58383999999998
1118,251.390625,238.654106
1119,251.625,238.70997799999998
1120,251.84375,238.79248900000002
1121,252.078125,238.90093399999998
1122,252.296875,238.962427
1123,252.515625,238.985171
1124,252.75,239.041419
1125,252.96875,239.09708799999999
1126,253.1875,239.158622
1127,253.421875,239.223756
1128,253.640625,239.298994
1129,253.859375,239.36561
1130,254.09375,239.41082799999998
1131,254.3125,239.45362200000002
1132,254.546875,239.37552000000002
1133,254.765625,240.25627999999998
1134,254.984375,241.40244700000002
1135,255.21875,241.712479
1136,255.4375,241.74165
1137,255.671875,241.711602
1138,255.890625,241.67645699999997
1139,256.109375,241.63641099999998
1140,256.34375,241.60472400000003
1141,256.5625,241.565813
1142,256.78125,241.541468
1143,257.015625,241.530744
1144,257.234375,241.49382200000002
1145,257.453125,241.51140499999997
1146,257.6875,241.564842
1147,257.90625,241.594064
1148,258.140625,241.57701
1149,258.359375,241.820389
1150,258.578125,243.45520499999998
1151,258.8125,244.14563700000002
1152,259.03125,244.20462799999999
1153,259.25,244.71634
1154,259.484375,246.118185
1155,259.703125,246.485668
1156,259.9375,246.367065
1157,260.15625,246.09609300000002
1158,260.375,245.76989300000002
1159,260.609375,245.51127599999998
1160,260.828125,245.274173
1161,261.046875,245.07575400000002
1162,261.28125,246.28206699999998
1163,261.5,247.382246
1164,261.71875,247.53113
1165,261.953125,249.56451
1166,262.171875,252.75739199999998
1167,262.40625,256.933516
1168,262.625,261.838871
1169,262.84375,267.686065
1170,263.078125,274.56505
1171,263.296875,280.236206
1172,263.515625,284.50739300000004
1173,263.75,287.858945
1174,263.96875,290.598542
1175,264.203125,293.617362
1176,264.421875,295.764436
1177,264.640625,295.69717
1178,264.875,298.04727599999995
1179,265.09375,302.79627200000004
1180,265.3125,305.056435
1181,265.546875,307.151412
1182,265.765625,313.498293
1183,265.984375,310.542574
1184,266.21875,314.868407
1185,266.4375,316.95403
1186,266.671875,319.22766
1187,266.890625,324.60666200000003
1188,267.109375,328.414716
1189,267.34375,332.544729
1190,267.5625,331.089204
1191,267.78125,333.59854
1192,268.015625,338.379444
1193,268.234375,338.752615
1194,268.453125,341.936683
1195,268.6875,349.263713
1196,268.90625,353.21022200000004
1197,269.140625,358.139078
1198,269.359375,335.90434700000003
1199,269.578125,306.943653
1200,269.8125,287.176669
1201,270.03125,275.228737
1202,270.25,267.333391
1203,270.484375,261.046823
1204,270.703125,256.362387
1205,270.9375,251.788459
1206,271.15625,248.785862
1207,271.375,245.49362000000002
1208,271.609375,243.61474199999998
1209,271.828125,241.192495
1210,272.046875,238.596588
1211,272.28125,236.464677
1212,272.5,234.861521
1213,272.71875,233.20359100000002
1214,272.953125,232.45114300000003
1215,273.1875,231.85948599999998
1216,273.40625,231.800217
1217,273.625,232.037554
1218,273.859375,231.72517799999997
